,Unnamed: 0,Unnamed: 0.1,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
318,318,318,969216852059504645,2018-03-01,19:54:39,@ikamalhaasan @news7tamil மது விலக்கு சாத்தியமே....மனமிருந்தால்...,Sri Lanka Standard Time,0,968492349918560256,Gunasek49355069,0,0,,,None,"news7tamil,ikamalhaasan",https://twitter.com/Gunasek49355069/status/969216852059504645,விலக்கு
319,319,319,969210332232089601,2018-03-01,19:28:44,@PTTVOnlineNews கருணாநிதி திருவள்ளூர்மது ஆலைகளை நடத்துவதே அரசியல்வாதிகள் தான். பூரண மது விலக்கு எப்படி சாத்தியமாகும்,Sri Lanka Standard Time,0,2849652408,kulekha,0,0,,,None,PTTVOnlineNews,https://twitter.com/kulekha/status/969210332232089601,விலக்கு
320,320,320,969204072610844672,2018-03-01,19:03:52,தமிழகத்தில் பூரண மது விலக்கு சாத்தியமில்லை.  அது பல பின் விளைவுகளை ஏற்படுத்தும்...கமல்ஹாசன்,Sri Lanka Standard Time,1,189196952,meenadmr,0,0,,,None,,https://twitter.com/meenadmr/status/969204072610844672,விலக்கு
321,321,321,969193335486169089,2018-03-01,18:21:12,@drramadoss @Kamalism4 சரியான செயல் திட்டம் இருந்தால் முழு மது விலக்கு சாத்தியமே...அதை நோக்கி பயனிப்பதுதான்...முழு மதுவிலக்கு அமல்படுத்தாவிட்டால் பல ஆயிரக்கணக்கான உயிர்கள் பறி போகும்... http://www.anbumani4cm.com/2016/01/ மது-ஒழிப்பு/,Sri Lanka Standard Time,7,424091880,jairamguttuvan,1,2,,,None,"Kamalism4,drramadoss",https://twitter.com/jairamguttuvan/status/969193335486169089,விலக்கு
322,322,322,969174503975657472,2018-03-01,17:06:22,"@dinathanthi மாது விலக்கு என்று சொல்லாத வரைக்கும், கமாலு ஜமாய்ஹஸ்ஸன் தான்",Sri Lanka Standard Time,1,395264215,ragub6,0,0,,,None,dinathanthi,https://twitter.com/ragub6/status/969174503975657472,விலக்கு
323,323,323,969169388560564224,2018-03-01,16:46:03,@news7tamil அடேய் சாத்தியமில்லை இந்த வார்த்தையை கேட்டா... அன்புமணி ராமதாஸ் & சீமான் செருப்பு எடுத்து அடிச்சி தொறத்துவாங்க...மக்களோடு நின்ன இவங்களுக்கு தெரியும் மது விலக்கு அவசியம்,Sri Lanka Standard Time,3,912351328105459712,Nandha2708,0,0,,,None,news7tamil,https://twitter.com/Nandha2708/status/969169388560564224,விலக்கு
324,324,324,969157342733385729,2018-03-01,15:58:11,தமிழகத்தில் பூரண மது விலக்கு என்பது சாத்தியமில்லா ஒன்று  pic.twitter.com/iM480NNyjM,Sri Lanka Standard Time,3,776047276762378244,sric_twitz,1,2,,,None,,https://twitter.com/sric_twitz/status/969157342733385729,விலக்கு
325,325,325,969143171438596096,2018-03-01,15:01:52,@news7tamil மது விலக்கு அவசியம் & தீர்வு ஒரு மயிரும் தெரியாம பேசுறது...அடிப்படை புரிதல் ஒன்னும் இல்ல...பல வழிமுறை இருக்கு மது விலக்கு,Sri Lanka Standard Time,3,802377434637238276,VigneshSemi96,0,0,,,None,news7tamil,https://twitter.com/VigneshSemi96/status/969143171438596096,விலக்கு
326,326,326,969142516128784384,2018-03-01,14:59:16,@news7tamil அடேய் சாத்தியமில்லை இந்த வார்த்தையை கேட்டா... அன்புமணி ராமதாஸ் & சீமான் செருப்பு எடுத்து அடிச்சி தொறத்துவாங்க...மக்களோடு நின்ன இவங்களுக்கு தெரியும் மது விலக்கு அவசியம்,Sri Lanka Standard Time,10,802377434637238276,VigneshSemi96,0,1,,,None,news7tamil,https://twitter.com/VigneshSemi96/status/969142516128784384,விலக்கு
327,327,327,969122500729712642,2018-03-01,13:39:44,➤ பெண்களின் வாக்குகளை பெறுவதற்காக மது விலக்கு என்று அடிக்கடி பூச்சாண்டி காட்ட வேண்டாம் : நடிகர் கமல்  #Kamalhaasan | #NEETExam | #NEET pic.twitter.com/8W6A8HXG5t,Sri Lanka Standard Time,0,712258303019974656,cauverytv,0,0,"#Kamalhaasan,#NEETExam,#NEET",,None,,https://twitter.com/cauverytv/status/969122500729712642,விலக்கு
328,328,328,969122456345616384,2018-03-01,13:39:33,➤ பெண்களின் வாக்குகளை பெறுவதற்காக மது விலக்கு என்று அடிக்கடி பூச்சாண்டி காட்ட வேண்டாம் : நடிகர் கமல்  #Kamalhaasan | #NEETExam | #NEET pic.twitter.com/9cimlqvHz3,Sri Lanka Standard Time,1,712258303019974656,cauverytv,0,0,"#Kamalhaasan,#NEETExam,#NEET",,None,,https://twitter.com/cauverytv/status/969122456345616384,விலக்கு
329,329,329,969122418693357568,2018-03-01,13:39:24,➤ பெண்களின் வாக்குகளை பெறுவதற்காக மது விலக்கு என்று அடிக்கடி பூச்சாண்டி காட்ட வேண்டாம் : நடிகர் கமல்  #Kamalhaasan | #NEETExam | #NEET pic.twitter.com/AfbPQqLVU0,Sri Lanka Standard Time,0,712258303019974656,cauverytv,0,0,"#Kamalhaasan,#NEETExam,#NEET",,None,,https://twitter.com/cauverytv/status/969122418693357568,விலக்கு
330,330,330,969122371742257153,2018-03-01,13:39:13,➤ பெண்களின் வாக்குகளை பெறுவதற்காக மது விலக்கு என்று அடிக்கடி பூச்சாண்டி காட்ட வேண்டாம் : நடிகர் கமல்  #Kamalhaasan | #NEETExam | #NEET pic.twitter.com/yaqJ8hHG3J,Sri Lanka Standard Time,0,712258303019974656,cauverytv,0,0,"#Kamalhaasan,#NEETExam,#NEET",,None,,https://twitter.com/cauverytv/status/969122371742257153,விலக்கு
331,331,331,969122331695095808,2018-03-01,13:39:03,➤ பெண்களின் வாக்குகளை பெறுவதற்காக மது விலக்கு என்று அடிக்கடி பூச்சாண்டி காட்ட வேண்டாம் : நடிகர் கமல்  #Kamalhaasan | #NEETExam | #NEET pic.twitter.com/wY7ZCi1760,Sri Lanka Standard Time,0,712258303019974656,cauverytv,0,0,"#Kamalhaasan,#NEETExam,#NEET",,None,,https://twitter.com/cauverytv/status/969122331695095808,விலக்கு
332,332,332,969116344409997313,2018-03-01,13:15:16,@mkstalin @ikamalhaasan அது இருக்கட்டும் அப்ப நீங்க வந்தாலும பூரண மது விலக்கு கிடையாது போலிருக்கே!!!!,Sri Lanka Standard Time,1,3187794822,jegtheeshdme19,0,0,,,None,"ikamalhaasan,mkstalin",https://twitter.com/jegtheeshdme19/status/969116344409997313,விலக்கு
333,333,333,969089682444136448,2018-03-01,11:29:19,@ikamalhaasan @ra_m_ya மது விலக்கு கொண்டு வந்தா இங்க சாரயம் குடிக்காம இருப்பாங்கனு நினைக்கிறீங்களா,Sri Lanka Standard Time,0,709649224959283200,iamravanan,1,0,,,None,"ra_m_ya,ikamalhaasan",https://twitter.com/iamravanan/status/969089682444136448,விலக்கு
334,334,334,969089044230569984,2018-03-01,11:26:47,விதி விலக்கு என்பது உண்டா ?:  http://youtu.be/xjXVZ56YvQw?a  via @YouTube,Sri Lanka Standard Time,0,97860262,yogakudil,0,0,,,None,YouTube,https://twitter.com/yogakudil/status/969089044230569984,விலக்கு
335,335,335,969088849602338816,2018-03-01,11:26:01,I added a video to a @YouTube playlist  http://youtu.be/xjXVZ56YvQw?a  விதி விலக்கு என்பது உண்டா ?,Sri Lanka Standard Time,0,97860262,yogakudil,0,0,,,None,YouTube,https://twitter.com/yogakudil/status/969088849602338816,விலக்கு
336,336,336,969067225167552514,2018-03-01,10:00:05,'பூரண கல்வி தனியார் மயம்' என்று சொன்னால்கூட ஓட்டு விழும்... ஆனால் பூரண மது விலக்கு என்று சொல்கிற எந்த கட்சியும் இங்கு வெற்றி பெற முடியாது!  https://twitter.com/senthilcp/status/969065959070736384?s=20 …,Sri Lanka Standard Time,0,824499947009667073,Subbumeil,0,0,,,None,,https://twitter.com/Subbumeil/status/969067225167552514,விலக்கு
337,337,337,969063341913030656,2018-03-01,09:44:39,பெண்களின் ஓட்டுக்காக பூரண மது விலக்கு என பூச்சாண்டி காட்டுகிறார்கள் #கமல்ஹாசன் ஆமா தல நீங்க வீட்டுக்கு ஒரு பார் ஓப்பன் பண்ணி சரக்க இலவசமா கொடுங்க,Sri Lanka Standard Time,1,809262870244380672,yuvi_prabu,0,0,#கமல,,None,,https://twitter.com/yuvi_prabu/status/969063341913030656,விலக்கு
338,338,338,969061450907111425,2018-03-01,09:37:08,"@GunasekaranMu @ikamalhaasan @News18TamilNadu பல வருடங்களுக்கு பிறகு இப்போதுதான் மக்களும் அனைத்து தமிழக அரசியல் கட்சிகளும் முழு மது விலக்கு அவசியம் என்று உணர்ந்து குரல் கொடுக்கவும், போராடவும் செய்துள்ளனர் இப்போது வந்து மக்களை மடைமாற்ற நினைக்கும் கூத்தாடியே உன் மேல் வைத்திருந்த கொஞ்சம் மரியாதையும் போச்சு 👿👿👿😬",Sri Lanka Standard Time,6,2851591200,its_suku,0,0,,,None,"News18TamilNadu,ikamalhaasan,GunasekaranMu",https://twitter.com/its_suku/status/969061450907111425,விலக்கு
339,339,339,969057962080706561,2018-03-01,09:23:17,@sumanthraman டாக்டர்  you see in our medical parlence  செயற்கை கருதரிப்பு மையம்  மது விலக்கு மையம் quite common,Sri Lanka Standard Time,0,2915511102,rgj06,0,0,,,None,sumanthraman,https://twitter.com/rgj06/status/969057962080706561,விலக்கு
340,340,340,969052489772285953,2018-03-01,09:01:32,அன்பான குடிமகன்களேஎனது ஆட்சியில் மது விலக்கு வராது#கமல்,Sri Lanka Standard Time,4,2997281299,tamil_eagle,0,1,#கமல,,None,,https://twitter.com/tamil_eagle/status/969052489772285953,விலக்கு
341,341,341,969043572082143232,2018-03-01,08:26:06,@ikamalhaasan @hariadmk மது விலக்கு பற்றி பேச உங்களுக்கு அருகதை இல்லை,Sri Lanka Standard Time,3,2271925616,1947christopher,0,0,,,None,"hariadmk,ikamalhaasan",https://twitter.com/1947christopher/status/969043572082143232,விலக்கு
0,0,0,977534402656808960,2018-03-24,18:45:37,*விலக்குதல்,Sri Lanka Standard Time,0,914121771997044736,Aathinaattaan,0,0,,,None,,https://twitter.com/Aathinaattaan/status/977534402656808960,விலக்குதல்
0,0,0,978629782085632005,2018-03-27,19:18:16,நிச்சயமாக தொழுகை மனிதரை மானக்கேடானவற்றையும் தீமையையும் விட்டு விலக்கும். அல்குர்ஆன் : 29:45  pic.twitter.com/AawVrzdrCc,Sri Lanka Standard Time,33,790535078975635457,MohamedRayees7,2,2,,,None,,https://twitter.com/MohamedRayees7/status/978629782085632005,விலக்கும்
1,1,1,978299933198401536,2018-03-26,21:27:34,கேள்வி-அறியாமையை விலக்கும்ஆகச்சிறந்த கருவி.வினாக்கள் தொடுக்கும் முன்விளக்கங்கள் தொடப்பெறுதல்நன்மை பயக்கும்.விடைகள் விளக்கங்களைநிரப்பும் சிறு துரும்பு மட்டுமே.காரண காரியகங்களைகட்டமைத்தல் வினா தொடுப்பவர்சாமர்த்தியம்.கேள்வி உண்டென்றால்ஆங்கே பதில் உண்டு.,Sri Lanka Standard Time,1,25058241,mohamedkamil,0,0,,,None,,https://twitter.com/mohamedkamil/status/978299933198401536,விலக்கும்
2,2,2,976802959060123648,2018-03-22,18:19:08,"பணம் வைத்திருந்தால் மட்டும் பணக்கார்கள் இல்லை, ஆடம்பரம் நல்ல உறவுகளை விலக்கும்.. உண்மையான உறவுகளைச் சம்பாதித்தவர்கள் உண்மையான பணக்காரர்கள் ..😂😂👍  pic.twitter.com/zFUtbT7icv",Sri Lanka Standard Time,12,949137222728482820,Priya_twtzzz,1,11,,,None,,https://twitter.com/Priya_twtzzz/status/976802959060123648,விலக்கும்
3,3,3,975986398598762496,2018-03-20,12:14:25,"இந்த தினங்களில் சிவனுக்கு தீபம் ஏற்றி வழிபட்டால் அனைத்து துன்பங்களும் விலக்கும்...!வீடியோக்களை Whatsapp, Email இல் பெற Subscribe!:  http://goo.gl/2rYY05   http://www.tamilnews24.com/11654.html ",Sri Lanka Standard Time,0,22750228,ntamil,0,0,,,None,,https://twitter.com/ntamil/status/975986398598762496,விலக்கும்
4,4,4,974710421843189760,2018-03-16,23:44:08,ஓபிஎஸ்சை ஈபிஎஸ்சும் ஈபிஎஸ்சை ஓபிஎஸ்சும் விலக்கும் காலம் வெகு தொலைவில் இல்லை!!,Sri Lanka Standard Time,1,2202912614,kumaresann01,0,0,,,None,,https://twitter.com/kumaresann01/status/974710421843189760,விலக்கும்
5,5,5,973523504527163392,2018-03-13,17:07:45,இந்த கேள்விய உங்களிடம் எதிர்பார்த்ததுதான்...எப்படிடா இப்படி இருக்க முடியுது..காலையல எழுந்திருக்கும்போது பல் விலக்கும் முன்னே இன்னைக்கு என்ன ரஜினிட்ட தப்பு கண்டுபிடிக்கலாம் யோசிப்பாங்கே போல  https://twitter.com/thatsTamil/status/973518906751987712 …,Sri Lanka Standard Time,22,2483054330,twitvimalg,0,10,,,None,,https://twitter.com/twitvimalg/status/973523504527163392,விலக்கும்
6,6,6,973450534278414336,2018-03-13,12:17:47,"இரவில் காரை ஓட்டிச்செல்ல,இருபது-அடி-தூரம் வெளிச்சம் தந்து இருள் விலக்கும் முகப்பு விளக்கின் ஒளியே போதுமானது.அடுத்து இருபது-அடி, அடுத்து இருபது-அடி என அதன் வெளிச்சம் விரிந்துக்கொண்டே செல்லும்.நாளையை பற்றி புலம்ப வேண்டாம். இன்று வாழ்வோம் இன்றைய வாழ்க்கையை(இதுவே என் புரிதல்)",Sri Lanka Standard Time,1,2888349522,Ravitwitz,0,1,,,None,,https://twitter.com/Ravitwitz/status/973450534278414336,விலக்கும்
7,7,7,973063507779317760,2018-03-12,10:39:53,"@FreakyDurai இரவில் காரை ஓட்டிச்செல்ல,இருபது-அடி-தூரம் வெளிச்சம் தந்து இருள் விலக்கும் முகப்பு விளக்கின் ஒளியே போதுமானது...அடுத்து இருபது-அடி, அடுத்து இருபது-அடி என அதன் வெளிச்சம் விரிந்துக்கொண்டே செல்லும்...அதுபோலவே வாழ்வின் ஒவ்வொரு ஆரம்பமும், முடியும் போது இன்னொன்று ஆரம்பம் ஆகும்.",Sri Lanka Standard Time,1,2888349522,Ravitwitz,0,1,,,None,FreakyDurai,https://twitter.com/Ravitwitz/status/973063507779317760,விலக்கும்
8,8,8,972802209292337152,2018-03-11,17:21:35,நம்மவர்களும் இதையெல்லாம் ஏற்றுப் பரப்பிக் கெட்டழிவதுதான் வேதனை! பார்ப்பானை அனைத்திலும் விலக்கும் நாளில் தமிழன் உயர்வது உறுதி! பல தமிழில்லத்தார் இவ்வாறுயர்வதைக் கண்டு மகிழ்வதுண்டு! விலக்காதவர்களைக்கண்டு வருத்தமே!  https://twitter.com/viyasank/status/972796894140354560 …,Sri Lanka Standard Time,2,327794085,Palkalaichelvar,0,1,,,None,,https://twitter.com/Palkalaichelvar/status/972802209292337152,விலக்கும்
9,9,9,971693339228618752,2018-03-08,15:55:19,திராவிட கொள்கைகளின் சில முரண்பாட்டால் தான் MGR தனிக்கட்சியை தொடங்கி திராவிட கொள்கைகளை புத்துயிர் பெற வழிவகுத்தார். இப்போது ரஜினி மொத்த மாயையை விலக்கும் சூழலில் வர காலமும் கனிந்திருப்பதே உண்மை #Rajinikanth,Sri Lanka Standard Time,3,3172025466,anusathya25,1,0,#Rajinikanth,,None,,https://twitter.com/anusathya25/status/971693339228618752,விலக்கும்
10,10,10,971067760737431554,2018-03-06,22:29:30,@Mrs_SriSathya கரன்ட் வந்ததும் எல்லா விலக்கும் ஓரங்கட்டிங்க,Sri Lanka Standard Time,0,961174603807805441,tamilan56,0,0,,,None,Mrs_SriSathya,https://twitter.com/tamilan56/status/971067760737431554,விலக்கும்
11,11,11,970167610800095232,2018-03-04,10:52:37,@drramadoss தமிழகத்தில் மது விலக்கும் சாத்தியமில்லை.. பாமக ஆட்சி அமைப்பதும் சாத்தியமில்லை😂😂,Sri Lanka Standard Time,1,930823440939892736,Sathish07319893,0,0,,,None,drramadoss,https://twitter.com/Sathish07319893/status/970167610800095232,விலக்கும்
12,12,12,969900109172391941,2018-03-03,17:09:40,"நிழலின் அருமை வெயிலில் தெரியும்.... கரிய இருளை விலக்கும் போராட்டம் தொடரும்..... நிரந்தர நிழலுக்கு, மார்க்சியமே வழிவகுக்கும்..... #CPIM",Sri Lanka Standard Time,2,906103883453186049,KannanSoundara5,0,1,#CPIM,,None,,https://twitter.com/KannanSoundara5/status/969900109172391941,விலக்கும்
13,13,13,969898873190719489,2018-03-03,17:04:45,"நீட் தேர்விலிருந்து விலக்கும் பெற்றுத்தரவில்லை, மாணவர்களை நீட் தேர்வுக்கு முழுமையாக பயிற்றுவிக்கவும் இல்லை-மருத்துவர்கள் சங்கம்",Sri Lanka Standard Time,0,2229505788,rdsaravanaperum,0,0,,,None,,https://twitter.com/rdsaravanaperum/status/969898873190719489,விலக்கும்
14,14,14,969895456388956160,2018-03-03,16:51:11,"நீட் தேர்விலிருந்து விலக்கும் பெற்றுத்தரவில்லை, மாணவர்களை நீட் தேர்வுக்கு முழுமையாக பயிற்றுவிக்கவும் இல்லை என  மருத்துவர்கள் சங்கம் குற்றச்சாட்டு.@sunnewstamil #NEET2018 pic.twitter.com/1yklYX2qYo",Sri Lanka Standard Time,34,1079310252,sunnewstamil,1,17,#NEET2018,,None,sunnewstamil,https://twitter.com/sunnewstamil/status/969895456388956160,விலக்கும்
0,0,0,977949272133001218,2018-03-25,22:14:10,வீராப்பாக விலக்குவது 😷😷,Sri Lanka Standard Time,0,281636505,M_koovai,0,0,,,None,,https://twitter.com/M_koovai/status/977949272133001218,விலக்குவது
1,1,1,977948873434923008,2018-03-25,22:12:35,"""போடி"" என்று வீராப்பாக சொல்லிவிட்டு பின் கலங்குவது ஆண் இயல்பு, ""போய்விடாதே"" என்று கலங்கிவிட்டு பின் வீராப்பாக விலக்குவது பெண் இயல்பு..😪😪😪😪😪",Sri Lanka Standard Time,23,3667748654,soundar_t,2,12,,,None,,https://twitter.com/soundar_t/status/977948873434923008,விலக்குவது
2,2,2,977838753703055360,2018-03-25,14:55:00,எதையும் விலக்குவது விடுதலைக்கான வழி அல்ல. எல்லாவற்றையும் உங்களுக்குள்ளே சேர்த்துக் கொள்வதுதான் விடுதலைக்கான வழி.#இந்த7நாட்கள்Ph: 8300037000Chennai: http://bit.ly/IshaYogaApril ,Sri Lanka Standard Time,0,396403220,VelIndu,0,0,#இந,,None,,https://twitter.com/VelIndu/status/977838753703055360,விலக்குவது
3,3,3,977111779380666368,2018-03-23,14:46:16,தான் சொல்லும் விஷயங்களில் அபார நம்பிக்கை கொண்டவர்களிடமிருந்து மனதை விலக்குவது எளிதல்ல #இரவு #ஜெயமோகன்,Sri Lanka Standard Time,4,105354574,srvel2027,0,0,"#இரவ,#ஜ",,None,,https://twitter.com/srvel2027/status/977111779380666368,விலக்குவது
4,4,4,977003330542211072,2018-03-23,07:35:20,விலக்குவது தானே,Sri Lanka Standard Time,0,899900284381519872,mrithulaM,1,0,,,None,,https://twitter.com/mrithulaM/status/977003330542211072,விலக்குவது
5,5,5,969746487742623745,2018-03-03,06:59:14,"கேள்வி: நம்மிடம் உள்ள குற்றம்குறைகளை எவ்வாறு விலக்குவது?விடை: பூவிலிருந்து காய் வெளிப்பட்டதும் பூவின் இதழ்கள் தானாக வீழ்ந்துவிடுகின்றன. அதுபோல் உனது தெய்வீக இயல்பு வெளிப்படும்போது, மனித இயல்பிற்கு இயற்கையான குற்றம்குறைகள் தாமாகவே விலகிவிடுகின்றன.பகவான் ஸ்ரீராமகிருஷ்ணா்",Sri Lanka Standard Time,1,2432179531,SriRKPASHRAMAM,1,0,,,None,,https://twitter.com/SriRKPASHRAMAM/status/969746487742623745,விலக்குவது
0,0,0,972317269039628288,2018-03-10,09:14:36,@thamoanbarasan @Suba_Vee @BJP4TamilNadu @grcpim @arumugatamilan @iVijayakant @drramadoss @thirumaofficial @periyartv @INCTamilNadu @KanimozhiDMK @rajinikanth @ikamalhaasan @DuraimuruganDmk @arivalayam @HRajaBJP @sivasankar1ss @TNNewsCorner திராவிட மக்களின் எதிரிகளை ஓழிப்பது சுலபம் அதில் நான் கஷ்டப்படுவதே இல்லை. திராவிட மக்களின் துரோகிகளை ஒழிப்பது தான் கடினமான வேலை அவனைத்தான் முதல்ல விலக்குவேன். அவன்தான் முதல் இடைஞ்சல் திராவிட மக்களுக்கு. அவனை ஒழிக்கனும் முதல்ல. ஒழிச்சாதான் வழிபிறக்கும்.,Sri Lanka Standard Time,0,2257735586,KThalaivan,0,0,,,None,"TNNewsCorner,sivasankar1ss,HRajaBJP,arivalayam,DuraimuruganDmk,ikamalhaasan,rajinikanth,KanimozhiDMK,INCTamilNadu,periyartv,thirumaofficial,drramadoss,iVijayakant,arumugatamilan,grcpim,BJP4TamilNadu,Suba_Vee,thamoanbarasan",https://twitter.com/KThalaivan/status/972317269039628288,விலக்குவேன்
0,0,0,979641651177119744,2018-03-30,14:19:05,"இலங்கையில் தீவிரவாத பௌத்த அமைப்புக்களின், வெறுக்கத்தக்க செயற்பாடுகளை அடக்க வேண்டும்  http://www.akuranatoday.com/news/?p=246323 ",Sri Lanka Standard Time,0,1251933636,akuranainfo,0,0,,,None,,https://twitter.com/akuranainfo/status/979641651177119744,வெறுக்கத்தக்க
1,1,1,979622167674580992,2018-03-30,13:01:39,"இலங்கையில் தீவிரவாத பௌத்த அமைப்புக்களின், வெறுக்கத்தக்க செயற்பாடுகளை அடக்க வேண்டும்  http://www.jaffnamuslim.com/2018/03/blog-post_581.html?spref=fb …",Sri Lanka Standard Time,0,289327963,jaffnamuslim,0,0,,,None,,https://twitter.com/jaffnamuslim/status/979622167674580992,வெறுக்கத்தக்க
2,2,2,979619770235437058,2018-03-30,12:52:08,@Jayabalan14 @KasthuriShankar யாராக இருந்தாலும் தனிப்பட்ட தாக்குதல் வெறுக்கத்தக்க விடயமே. கருத்தை கருத்தால் தான் மறுக்க வேண்டும்..,Sri Lanka Standard Time,0,956883890550988800,pachaiperumal23,0,0,,,None,"KasthuriShankar,Jayabalan14",https://twitter.com/pachaiperumal23/status/979619770235437058,வெறுக்கத்தக்க
3,3,3,976350769182945280,2018-03-21,12:22:17,@VVR_KrishnaN வெறுக்கத்தக்க அசிங்கமான மட்டமான அரசியல்...,Sri Lanka Standard Time,0,65706102,vsvraghavan,0,0,,,None,VVR_KrishnaN,https://twitter.com/vsvraghavan/status/976350769182945280,வெறுக்கத்தக்க
4,4,4,973410025334034433,2018-03-13,09:36:49,RT @itsparthiban: வெறுக்கத்தக்க பதிவுகளை அகற்றுவதற்கு இலங்கை அரசாங்கம் மற்றும் அரச சார்பற்ற நிறுவனங்களின் உதவியை நாடியுள்ளதாகவும் அதற்கு மேலும் கால அவகாசம் தேவை எனவும் @facebook அறிவித்துள்ளது. சமூக வலைத்தளங்கள் மீதான தடை தொடரும்.  #SocialMediaBan #lka pic.twitter.com/oWrAAAdHwh,Sri Lanka Standard Time,1,725409470,Inc_report,0,0,"#SocialMediaBan,#lka",,None,facebook,https://twitter.com/Inc_report/status/973410025334034433,வெறுக்கத்தக்க
5,5,5,973406966654496768,2018-03-13,09:24:40,வெறுக்கத்தக்க பதிவுகளை அகற்றுவதற்கு இலங்கை அரசாங்கம் மற்றும் அரச சார்பற்ற நிறுவனங்களின் உதவியை நாடியுள்ளதாகவும் அதற்கு மேலும் கால அவகாசம் தேவை எனவும் @facebook அறிவித்துள்ளது. சமூக வலைத்தளங்கள் மீதான தடை தொடரும். #SriLanka #SocialMediaBan #lka pic.twitter.com/b1rqF3uviW,Sri Lanka Standard Time,3,185566112,thisisparthiban,0,1,"#SriLanka,#SocialMediaBan,#lka",,None,facebook,https://twitter.com/thisisparthiban/status/973406966654496768,வெறுக்கத்தக்க
6,6,6,971788181220737026,2018-03-08,22:12:12,@narendramodi @HRajaBJP @BJP4India @khushsundar @ikamalhaasan @AskAnshul @DP9JUNE @MANair47200459 I am not interested in your hate politics and agenda as keep it to urself & speak to ur hateful self in soliquoqy. Keep outof #TamilNadu with your violence seeds as not welcome. Waste of twitter space. மத பிரிவினையை வெறுக்கத்தக்க நபர் नफरत का एक आदमी,Sri Lanka Standard Time,0,156233179,KassimARah,1,0,#TamilNadu,,None,"MANair47200459,DP9JUNE,AskAnshul,ikamalhaasan,khushsundar,BJP4India,HRajaBJP,narendramodi",https://twitter.com/KassimARah/status/971788181220737026,வெறுக்கத்தக்க
0,0,0,978295713003196416,2018-03-26,21:10:48,வெறுமையில் சிறைகொன்டேன் வெறுக்கின்றது வாழ்க்கை# i hate my life #,Sri Lanka Standard Time,1,940940903325331457,MuraliJayachan,0,0,,,None,,https://twitter.com/MuraliJayachan/status/978295713003196416,வெறுக்கின்றது
1,1,1,978295713003196416,2018-03-26,21:10:48,வெறுமையில் சிறைகொன்டேன் வெறுக்கின்றது வாழ்க்கை# i hate my life #,Sri Lanka Standard Time,1,940940903325331457,MuraliJayachan,0,0,,,None,,https://twitter.com/MuraliJayachan/status/978295713003196416,வெறுக்கின்றது
0,0,0,977455519349686272,2018-03-24,13:32:10,@PTTVOnlineNews காவேரியை பற்றி செய்தி போடாத புதிய தலைமுறையை அழிக்கின்ற ஊடகத்தை அடியோடு வெறுக்கின்றேன்,Sri Lanka Standard Time,1,798162298242273280,giridharan703,0,0,,,None,PTTVOnlineNews,https://twitter.com/giridharan703/status/977455519349686272,வெறுக்கின்றேன்
1,1,1,975224936884137985,2018-03-18,09:48:38,@Akku_Twitz பக்திமான்களை மதிக்கிறேன். மத வெறியர்களை வெறுக்கின்றேன்.எந்த மதமானாலும். சாதிப்பிரிவினைகளையும் வேரருக்க முயற்சிக்கிறேன்.,Sri Lanka Standard Time,3,927442154250682368,JOHNXAVIERRAJ1,0,3,,,None,Akku_Twitz,https://twitter.com/JOHNXAVIERRAJ1/status/975224936884137985,வெறுக்கின்றேன்
2,2,2,970565053626728448,2018-03-05,13:11:55,திராவிட மற்றும் வட மாநில அரசியல் நாதாரிகளை அடியோடு வெறுக்கின்றேன்,Sri Lanka Standard Time,2,957689467761934336,SriRam5050,0,0,,,None,,https://twitter.com/SriRam5050/status/970565053626728448,வெறுக்கின்றேன்
0,0,0,978320684563644416,2018-03-26,22:50:02,"@DrTamilisaiBJP @ajin_ajinaj906 படித்தபடியால் தான் திராவிடர்களையும்,  தமிழ்நாட்டிற்கு பொழைப்புத் தேடி வந்தேறிகளையும், இப்ப ஆண்டுகொண்டிருக்கும் ஆட்சியின் கொள்கைகளையும் அடியோடு வெறுக்கின்றோம். இவர்கள் அனைவருமே துரோகிகள் தான் எந்த ஜென்பத்திலும் நாம் மறவோம்...",Sri Lanka Standard Time,0,476292925,eelam2010,1,0,,,None,"ajin_ajinaj906,DrTamilisaiBJP",https://twitter.com/eelam2010/status/978320684563644416,வெறுக்கின்றோம்
1,1,1,974337145056849920,2018-03-15,23:00:52,நாம் ஏன் வித்யா சாகரை போற்றுகின்றோம்...???? ஏனெனில் அவருடைய கல்வித் திட்டம் மனிதர்களை மனிதர்கள் ஆக்கியது. “லார்ட் மேக்கல்லே”யை நாம் ஏன் வெறுக்கின்றோம்.?  எழுத படிக்கத் தெரிந்தவர்களை உருவாக்கும்  கல்வித் திட்டத்தினை வடிவமைத்தான்.எழுதப் படிக்க தெரிந்தவர்கள் அனைவரும் கற்றவர்கள் அல்ல  pic.twitter.com/UiviB84KoG,Sri Lanka Standard Time,1,962671990124548097,Yogarajank1,0,0,,,None,,https://twitter.com/Yogarajank1/status/974337145056849920,வெறுக்கின்றோம்
